sequence_index,t_elapsed_sec,dt,t_norm,latitude,longitude,altitude_meters,speed_kmh,verticalSpeed_ms,heading,x_wrt0,y_wrt0,delta_altitude,delta_speed,delta_heading,turn_rate,acceleration,distance_per_timestep,route_progress,label
269,4608,3.0,0.9398327554558432,7.1194483714224885,125.49436092648153,1212,431.5,-4.2,138,490239.56863634166,-820796.4510006907,-7.0,-1.8999999999999773,0.0,0.0,-0.6333333333333258,298.42635967080224,0.9765201730524836,3
270,4610,2.0,0.9402406689781766,7.118480189050442,125.49559432348111,1204,429.7,-4.2,138,490375.0726985103,-820904.108117231,-8.0,-1.8000000000000114,0.0,0.0,-0.9000000000000057,190.91938307162752,0.9767029376963148,3
271,4612,2.0,0.94064858250051,7.116800230454194,125.4975275761601,1196,426.0,-3.6,138,490587.5986344187,-821090.9112481298,-8.0,-3.6999999999999886,0.0,0.0,-1.8499999999999943,302.47112557016374,0.9769924893732828,3
272,4614,2.0,0.9410564960228432,7.115236823516051,125.49932520752228,1189,426.0,-3.3,138,490785.2174144748,-821264.7544080543,-7.0,0.0,0.0,0.0,0.0,283.367271723617,0.9772637531792768,3
273,4623,9.0,0.9428921068733428,7.10888707608309,125.50533499073477,1158,413.0,-3.3,138,491446.81829828303,-821970.815083325,-31.0,-13.0,0.0,0.0,-1.4444444444444444,989.962655765017,0.9782114315620388,3
274,4632,9.0,0.9447277177238426,7.102677104763363,125.51115118479126,1135,401.9,-4.6,137,492087.172308764,-822661.3333424701,-23.0,-11.100000000000025,-1.0,-0.1111111111111111,-1.2333333333333358,963.6278607484855,0.979133899987833,3
275,4634,2.0,0.9451356312461758,7.10121026349668,125.51301017484998,1128,398.2,-2.9,134,492291.4215823483,-822824.438874809,-7.0,-3.6999999999999886,-3.0,-1.5,-1.8499999999999943,278.48287653934517,0.9794004880258048,3
276,4636,2.0,0.9455435447685092,7.099808366018839,125.51505291850732,1120,396.3,-2.3,131,492515.68913895794,-822980.3229773365,-8.0,-1.8999999999999773,-3.0,-1.5,-0.9499999999999886,286.91114893413993,0.9796751443393888,3
277,4638,2.0,0.9459514582908424,7.0989118964952285,125.5166662645573,1113,388.9,-3.6,125,492692.64199973247,-823080.0059779414,-7.0,-7.400000000000034,-6.0,-3.0,-3.700000000000017,213.1129834875988,0.9798791546284245,3
278,4641,3.0,0.9465633285743422,7.0981052029041845,125.51823737962329,1105,385.2,-4.2,122,492864.9091015782,-823169.7063365213,-8.0,-3.6999999999999886,-3.0,-1.0,-1.2333333333333296,201.89416582035767,0.98007242528913,3
279,4643,2.0,0.9469712420966756,7.097070668194369,125.52044576460233,1097,383.4,-5.2,117,493106.9700982489,-823284.7415065836,-8.0,-1.8000000000000114,-5.0,-2.5,-0.9000000000000057,273.5670407952013,0.9803343074614403,3
280,4645,2.0,0.9473791556190088,7.096185854812181,125.5227611343618,1082,379.7,-6.2,113,493360.5945976449,-823383.1284016077,-15.0,-3.6999999999999886,-4.0,-2.0,-1.8499999999999943,275.5162952728361,0.9805980556297256,3
281,4647,2.0,0.947787069141342,7.095629618880584,125.52468755630858,1067,377.8,-6.8,107,493571.46674981905,-823444.9791006504,-15.0,-1.8999999999999773,-6.0,-3.0,-0.9499999999999886,221.6387638068785,0.9808102275374422,3
282,4650,3.0,0.948398939424842,7.095165923108711,125.52659765755465,1052,374.1,-6.8,102,493780.4807398202,-823496.5397892077,-15.0,-3.6999999999999886,-5.0,-1.6666666666666667,-1.2333333333333296,216.9608152332233,0.9810179213057936,3
283,4652,2.0,0.9488068529471751,7.094682602446797,125.52884716307338,1036,372.3,-7.2,97,494026.5833994407,-823550.2826689879,-16.0,-1.8000000000000114,-5.0,-2.5,-0.9000000000000057,255.1147149296156,0.9812621393063972,3
284,4654,2.0,0.9492147664695084,7.094365333005243,125.53026657754249,1029,370.4,-7.5,92,494181.88246562245,-823585.5614699972,-7.0,-1.900000000000034,-5.0,-2.5,-0.950000000000017,165.07155611636622,0.981420160161456,3
285,4656,2.0,0.9496226799918416,7.093989035865696,125.53219387817651,1013,366.7,-7.5,85,494392.7052497909,-823627.4038606206,-16.0,-3.6999999999999886,-7.0,-3.5,-1.8499999999999943,225.7497486123349,0.981636267461492,3
