sequence_index,t_elapsed_sec,dt,t_norm,latitude,longitude,altitude_meters,speed_kmh,verticalSpeed_ms,heading,x_wrt0,y_wrt0,delta_altitude,delta_speed,delta_heading,turn_rate,acceleration,distance_per_timestep,route_progress,label
113,1925,32.0,0.3732066692516479,12.095156,123.326302,10058,853.8,-0.3,145,251307.06512755295,-270045.59197815234,0.0,-1.8000000000000682,0.0,0.0,-0.0562500000000021,7645.424390665028,0.358378083731061,0
114,1957,32.0,0.379410624272974,12.038316,123.365913,10051,853.8,0.0,145,255623.27158967312,-276365.9203386263,-7.0,0.0,0.0,0.0,0.0,7648.448788123377,0.3657832690533982,0
115,1988,31.0,0.3854207056998837,11.983795,123.403839,10051,853.8,0.0,145,259756.8068521775,-282428.3873080387,0.0,0.0,0.0,0.0,0.0,7332.664743148868,0.3728827140302546,0
116,2019,31.0,0.3914307871267933,11.930145,123.441154,10058,855.6,0.0,145,263824.59405546944,-288394.0033625678,7.0,1.8000000000000682,0.0,0.0,0.0580645161290344,7215.666445038259,0.3798688819095049,0
117,2051,32.0,0.3976347421481194,11.87233,123.481262,10058,855.6,0.0,145,268197.8607853745,-294822.7469262695,0.0,0.0,0.0,0.0,0.0,7769.991711234629,0.3873917444099459,0
118,2084,33.0,0.4040325707638619,11.814606,123.521278,10058,857.5,0.3,145,272562.0751623857,-301241.3717376699,0.0,1.8999999999999773,0.0,0.0,0.0575757575757568,7756.516199902784,0.3949015599957131,0
119,2116,32.0,0.410236525785188,11.75714,123.561111,10066,857.5,0.0,145,276907.2802481913,-307631.30821837013,8.0,0.0,0.0,0.0,0.0,7722.106564606984,0.4023780603651144,0
120,2147,31.0,0.4162466072120977,11.702209,123.599182,10066,859.3,0.0,145,281061.15943563107,-313739.3651706784,0.0,1.7999999999999543,0.0,0.0,0.0580645161290307,7381.639929147451,0.4095249228430304,0
121,2179,32.0,0.4224505622334238,11.64505,123.638809,10066,857.5,0.0,145,285385.7113050808,-320095.1647617469,0.0,-1.7999999999999543,0.0,0.0,-0.0562499999999985,7682.254015712519,0.4169628381975737,0
122,2211,32.0,0.4286545172547499,11.588928,123.677689,10066,857.5,0.0,145,289629.66391269997,-326335.6550546133,0.0,0.0,0.0,0.0,0.0,7541.647386575075,0.4242646190005031,0
123,2241,30.0,0.4344707250872431,11.534481,123.715355,10058,857.5,0.0,145,293741.9941445803,-332389.89358808845,-8.0,0.0,0.0,0.0,0.0,7313.740714003193,0.4313457418382237,0
124,2274,33.0,0.4408685537029856,11.476663,123.755302,10058,859.3,0.0,145,298104.3135307025,-338818.9707370308,0.0,1.7999999999999543,0.0,0.0,0.0545454545454531,7763.92958037911,0.438862735017489,0
125,2306,32.0,0.4470725087243117,11.419281,123.795036,10058,859.3,-0.3,145,302444.2201094975,-345199.5668309914,0.0,0.0,0.0,0.0,0.0,7711.272911001612,0.4463287463040857,0
126,2338,32.0,0.4532764637456378,11.362427,123.83429,10058,861.2,0.3,145,306732.70164285577,-351521.45192258863,0.0,1.900000000000091,0.0,0.0,0.0593750000000028,7633.806963996614,0.4537197554942268,0
127,2371,33.0,0.4596742923613803,11.303925,123.874733,10058,859.3,0.0,145,311151.9703799287,-358026.5865064108,0.0,-1.900000000000091,0.0,0.0,-0.0575757575757603,7858.712240715809,0.4613285167149055,0
128,2403,32.0,0.4658782473827065,11.246182,123.914551,10058,859.3,0.3,145,315503.9590936659,-364447.32402433566,0.0,0.0,0.0,0.0,0.0,7751.117024201725,0.4688331048489682,0
