aircraft_type,flight_id,route,timestamp,ph_time,sequence_index,t_elapsed_sec,dt,t_norm,latitude,longitude,altitude_meters,speed_kmh,verticalSpeed_ms,heading,phase,x_wrt0,y_wrt0,delta_altitude,delta_speed,delta_heading,turn_rate,acceleration,distance_per_timestep,route_progress
A21N,3f9c17f1,2,1778314655,2026-05-09 16:17:35.000 PHT,31,216,7.0,0.04187669639395114,14.440338,121.079277,968,463.0,0.3,138,3,8118.6821751033995,-9272.891325915203,0.0,25.899999999999977,0.0,0.0,3.6999999999999966,836.5409046570894,0.011941508790703192
A21N,3f9c17f1,2,1778314663,2026-05-09 16:17:43.000 PHT,32,224,8.0,0.04342768514928267,14.432739,121.086288,968,481.5,0.0,138,3,8873.652273331267,-10117.862740609795,0.0,18.5,0.0,0.0,2.3125,1133.1197965069823,0.013038589037690378
A21N,3f9c17f1,2,1778314670,2026-05-09 16:17:50.000 PHT,33,231,7.0,0.04478480031019775,14.427144,121.091408,960,488.9,0.0,137,3,9425.009857797386,-10739.999214516267,-8.0,7.399999999999977,-1.0,-0.14285714285714285,1.0571428571428538,831.2941970666571,0.013843443428063113
A21N,3f9c17f1,2,1778314679,2026-05-09 16:17:59.000 PHT,34,240,9.0,0.046529662659945716,14.418594,121.099358,975,492.6,3.9,137,3,10281.14604254406,-11690.717150513043,15.0,3.7000000000000455,0.0,0.0,0.41111111111111615,1279.3909676722074,0.015082142604561307
A21N,3f9c17f1,2,1778314685,2026-05-09 16:18:05.000 PHT,35,246,6.0,0.04769290422644436,14.412852,121.104752,998,496.3,5.2,137,3,10862.043660865886,-12329.199301213755,23.0,3.6999999999999886,0.0,0.0,0.6166666666666648,863.1955150480193,0.015917883672510496
A21N,3f9c17f1,2,1778314694,2026-05-09 16:18:14.000 PHT,36,255,9.0,0.049437766576192324,14.405078,121.111977,1044,498.2,5.2,137,3,11640.153354973532,-13193.629854949411,46.0,1.8999999999999773,0.0,0.0,0.21111111111110858,1163.0565846184916,0.01704394855024601
A21N,3f9c17f1,2,1778314702,2026-05-09 16:18:22.000 PHT,37,263,8.0,0.05098875533152385,14.396622,121.11982,1082,500.0,5.2,137,3,12484.850936118157,-14133.895453404284,38.0,1.8000000000000114,0.0,0.0,0.22500000000000142,1263.96966067938,0.01826771690359849
A21N,3f9c17f1,2,1778314709,2026-05-09 16:18:29.000 PHT,38,270,7.0,0.05234587049243893,14.390396,121.125641,1128,500.0,9.1,137,3,13111.79670814312,-14826.196022938275,46.0,0.0,0.0,0.0,0.0,933.9946656539536,0.0191720053130315
A21N,3f9c17f1,2,1778314716,2026-05-09 16:18:36.000 PHT,39,277,7.0,0.05370298565335401,14.38385,121.131653,1204,500.0,13.7,138,3,13759.3359436153,-15554.079018146931,76.0,0.0,1.0,0.14285714285714285,0.0,974.2286830168193,0.020115248072959318
A21N,3f9c17f1,2,1778314725,2026-05-09 16:18:45.000 PHT,40,286,9.0,0.05544784800310198,14.375931,121.138901,1318,503.7,13.7,138,3,14540.02818265899,-16434.632858516186,114.0,3.6999999999999886,0.0,0.0,0.4111111111111099,1176.7987110513707,0.0212546180006177
A21N,3f9c17f1,2,1778314733,2026-05-09 16:18:53.000 PHT,41,294,8.0,0.0569988367584335,14.367874,121.146332,1417,509.3,10.7,137,3,15340.458257159164,-17330.53161995787,99.0,5.600000000000023,-1.0,-0.125,0.7000000000000028,1201.3849415479106,0.022417792179078844
A21N,3f9c17f1,2,1778314740,2026-05-09 16:19:00.000 PHT,42,301,7.0,0.058355951919348586,14.361237,121.152588,1486,511.2,7.8,137,3,16014.340380752677,-18068.533367467826,69.0,1.8999999999999773,0.0,0.0,0.2714285714285682,999.3860342895778,0.023385392145749445
A21N,3f9c17f1,2,1778314748,2026-05-09 16:19:08.000 PHT,43,309,8.0,0.05990694067468011,14.353265,121.160072,1547,509.3,8.1,137,3,16820.527426124336,-18954.98054708942,61.0,-1.8999999999999773,0.0,0.0,-0.23749999999999716,1198.2223024697446,0.024545504274750593
A21N,3f9c17f1,2,1778314761,2026-05-09 16:19:21.000 PHT,44,322,13.0,0.06242729740209384,14.341553,121.171005,1699,505.6,12.0,137,3,17998.300037221004,-20257.297326784603,152.0,-3.6999999999999886,0.0,0.0,-0.2846153846153837,1755.9024872563496,0.026245559238350147
A21N,3f9c17f1,2,1778314774,2026-05-09 16:19:34.000 PHT,45,335,13.0,0.06494765412950756,14.329058,121.182526,1859,514.9,12.4,138,3,19239.48919741319,-21646.679854302787,160.0,9.299999999999955,1.0,0.07692307692307693,0.7153846153846118,1863.0449463392988,0.028049348931354204
A21N,3f9c17f1,2,1778314787,2026-05-09 16:19:47.000 PHT,46,348,13.0,0.06746801085692129,14.316675,121.194092,2027,522.3,14.0,137,3,20485.588721003776,-23023.608532834554,168.0,7.399999999999977,-1.0,-0.07692307692307693,0.5692307692307674,1857.0717510109105,0.02984735541006232
A21N,3f9c17f1,2,1778314800,2026-05-09 16:20:00.000 PHT,47,361,13.0,0.069988367584335,14.304338,121.205994,2210,522.3,15.3,136,3,21767.940470618345,-24395.42223767569,183.0,0.0,-1.0,-0.07692307692307693,0.0,1877.8620867235707,0.031665490975482095
A21N,3f9c17f1,2,1778314813,2026-05-09 16:20:13.000 PHT,48,374,13.0,0.07250872431174873,14.291677,121.218086,2377,529.7,10.7,137,3,23070.842259706336,-25803.26314851242,167.0,7.400000000000091,1.0,0.07692307692307693,0.5692307692307762,1918.233961621124,0.03352271436429043
A21N,3f9c17f1,2,1778314826,2026-05-09 16:20:26.000 PHT,49,387,13.0,0.07502908103916246,14.278968,121.23008,2553,533.4,15.6,137,3,24363.265616736095,-27216.441423200242,176.0,3.699999999999932,0.0,0.0,0.2846153846153794,1915.0617876195577,0.03537686647197929
A21N,3f9c17f1,2,1778314839,2026-05-09 16:20:39.000 PHT,50,400,13.0,0.07754943776657619,14.265608,121.242561,2751,533.4,12.7,137,3,25708.251630740036,-28702.007695120203,198.0,0.0,0.0,0.0,0.0,2003.9728132017046,0.03731710173716503
A21N,3f9c17f1,2,1778314852,2026-05-09 16:20:52.000 PHT,51,413,13.0,0.08006979449398992,14.252992,121.254517,2911,537.1,14.3,137,3,26996.726353203674,-30104.844827346442,160.0,3.7000000000000455,0.0,0.0,0.2846153846153881,1904.7721014654435,0.03916129142829195
A21N,3f9c17f1,2,1778314865,2026-05-09 16:21:05.000 PHT,52,426,13.0,0.08259015122140365,14.240616,121.266235,3094,533.4,13.7,137,3,28259.62325287202,-31480.995140316856,183.0,-3.7000000000000455,0.0,0.0,-0.2846153846153881,1867.8147311820821,0.04096969920029306
A21N,3f9c17f1,2,1778314878,2026-05-09 16:21:18.000 PHT,53,439,13.0,0.08511050794881737,14.228413,121.279716,3246,537.1,12.4,128,3,29712.476716699937,-32837.90870440667,152.0,3.7000000000000455,-9.0,-0.6923076923076923,0.2846153846153881,1988.0681115258903,0.042894535622305684
A21N,3f9c17f1,2,1778314880,2026-05-09 16:21:20.000 PHT,54,441,2.0,0.08549825513765025,14.226317,121.282555,3277,538.9,12.4,127,3,30018.415279179837,-33070.97359257605,31.0,1.7999999999999545,-1.0,-0.5,0.8999999999999773,384.64969136615633,0.043266951301308365
A21N,3f9c17f1,2,1778314882,2026-05-09 16:21:22.000 PHT,55,443,2.0,0.08588600232648314,14.225098,121.284279,3299,537.1,12.0,126,3,30204.196089611592,-33206.52039538088,22.0,-1.7999999999999545,-1.0,-0.5,-0.8999999999999773,230.00587145419553,0.04348964169912979
A21N,3f9c17f1,2,1778314885,2026-05-09 16:21:25.000 PHT,56,446,3.0,0.08646762310973245,14.223404,121.286789,3322,535.2,12.0,125,3,30474.673731963016,-33394.88486129629,23.0,-1.8999999999999773,-1.0,-0.3333333333333333,-0.6333333333333258,329.6583218360595,0.04380881504183915
A21N,3f9c17f1,2,1778314887,2026-05-09 16:21:27.000 PHT,57,448,2.0,0.08685537029856534,14.221895,121.289017,3353,537.1,12.4,124,3,30714.765125682134,-33562.67823736868,31.0,1.8999999999999773,-1.0,-0.5,0.9499999999999886,292.9609431576311,0.044092458187839904
A21N,3f9c17f1,2,1778314889,2026-05-09 16:21:29.000 PHT,58,450,2.0,0.08724311748739821,14.219939,121.291954,3383,535.2,12.7,124,3,31031.259195137816,-33780.17581430553,30.0,-1.8999999999999773,0.0,0.0,-0.9499999999999886,384.08738594490376,0.04446432944587993
A21N,3f9c17f1,2,1778314891,2026-05-09 16:21:31.000 PHT,59,452,2.0,0.0876308646762311,14.218323,121.294411,3406,537.1,13.0,124,3,31296.028679127743,-33959.867063962905,23.0,1.8999999999999773,0.0,0.0,0.9499999999999886,320.0424285821409,0.04477419273454334
A21N,3f9c17f1,2,1778314893,2026-05-09 16:21:33.000 PHT,60,454,2.0,0.08801861186506398,14.217133,121.296257,3429,535.2,12.7,124,3,31494.95557079269,-34092.189209440774,23.0,-1.8999999999999773,0.0,0.0,-0.9499999999999886,238.9595592351052,0.04500555204277689
