bin_id,var_x,var_y,cov_xy
389,73519246.3209402,84100837.87404574,56840038.38235045
390,67735517.26813771,59929319.92931114,34170896.43813437
391,48726073.321359135,71342958.17466699,38525942.22044205
392,89195394.31847471,97744967.23823291,69711335.76286405
393,50382059.30495801,56005867.99517893,37307586.866626486
394,72493638.5328305,89317852.77727403,69097706.8947318
395,70335960.31964904,79077304.4616594,54437504.045395255
396,59322787.488248095,45490479.61379725,28341544.708525814
397,88434075.06100623,95954881.32436469,48806301.335871704
398,92800441.31377888,85219157.37613274,46772172.36114209
399,45189384.942876466,57881485.36655585,27853276.666356564
400,78840821.41383718,90061333.91372333,54808736.68670192
401,61302536.195576794,66783241.99241237,44917638.138161965
402,75460052.26238483,76859780.59594387,46516236.61703565
403,92861220.51217885,74269629.10185136,50159769.09583454
404,85161835.52730522,103150609.15894723,44456996.85755169
405,66908695.440726705,99440042.75295842,34230289.64204357
406,80836859.2102189,109449616.06980698,52100385.85233407
407,87841769.88165724,93257007.17741798,50263270.67753372
408,46102891.11388526,63769131.48675161,39566151.369001836
409,70229567.58509421,53170212.27074743,21393785.66824636
410,88120093.6068115,82009154.6107304,44882256.7229714
411,55444092.10342776,71355077.3521583,29573597.756780133
412,43372083.313846804,66235516.92492505,23586548.258885596
413,58438538.41177721,80480445.66320965,43520903.0086687
414,29574560.484450895,66026123.1306404,33602308.231108
415,62253902.57582158,70856224.85979186,40682741.73687898
416,41137036.61970221,41817493.25813126,28100410.248442877
417,41849829.72422188,60222867.39273402,28936150.101974998
418,68994830.3242258,53983438.82613061,20176652.330399357
419,43237723.43780468,81402968.51558569,43384999.59943008
420,56937831.39791468,73345568.78741209,32945614.310314838
421,36191279.773742355,58396432.60578706,20986205.320345324
422,80747398.0425368,76080919.98098637,56219541.230914325
423,54628616.42911977,72100042.27778617,48719184.88194521
424,42475423.931373484,76422140.12538292,37699428.779064275
425,68286268.32809731,85832583.74802767,41214005.7962678
426,49331976.24865475,64695969.72031742,34818277.49106023
427,43650967.43444248,71041741.53080092,38347691.88068207
428,62382072.39288306,103325738.57727152,55657112.128291994
429,44324258.3009358,69264530.05615763,26081541.426990595
430,40874119.75007877,58336534.12630892,35316663.85799503
431,23027155.69558306,40133296.45364238,20709784.950528428
432,56712592.65150061,36637779.36289281,14419489.023860335
433,36210582.194680676,42180946.605883405,16701904.12127327
434,31525304.72608771,74618581.76501237,38071645.071135595
435,25099850.378390055,56848301.7292468,29488463.574677248
436,34916761.79193647,42026571.56581584,21353869.281929076
437,37155913.78029357,56052622.96231228,25797486.499151107
438,33471327.148303602,28414544.679011267,15661453.409568423
439,22712080.20366117,37670247.9669585,20235996.32164637
440,27742460.310851566,39181405.77224481,16364532.26611023
441,27202425.19533879,43569313.70887987,16940564.725051377
442,33359148.13364201,74262699.50212553,32860562.08793306
443,40469326.66812648,61300898.76034833,29768520.57285203
444,30683744.857796825,68628522.75045979,34792118.793013126
445,49921087.963314034,67657093.55493896,38688723.12341504
446,31485068.534903478,29047836.67243295,19884622.48139261
447,62302765.01464924,103251252.03420277,39313714.029060274
448,33766713.22757786,70512614.68295369,33033827.881179918
449,34132406.1383193,48151137.26979498,31955420.32204251
450,23949284.79447,59462464.51026584,25829289.250327833
451,35361203.82441257,64343854.28180646,14730260.272557778
452,31644516.49013232,55674671.36601332,26039183.760211747
453,16480292.53405372,39235418.545100875,14271413.553182531
454,29987270.075122602,62292425.8516864,28869912.122291826
455,58872722.39344066,69376954.85553667,31267495.43760135
456,40143499.94420215,49813924.671549805,26394680.596672744
457,24882435.397079118,57502737.31977968,30814118.969733052
458,13615574.66358386,39912387.9694474,12163227.852396775
459,41547469.47058047,44035308.39012869,28182756.690156866
460,35744981.81075445,59997484.78818462,28848876.196052913
461,38378646.62293873,38773485.76844438,14851786.870016763
462,41716095.08644952,92841268.6449976,46701703.032915086
463,38540134.43872915,53196723.24188611,26470341.987067427
464,34069579.058387145,103374611.07748961,46900133.29591818
465,41894596.91497095,57089360.17016713,27412066.875135556
466,38160308.58633982,99421528.54279616,47001282.409365356
467,42775048.78447848,83149302.11620824,46119115.80603155
468,30968374.954092935,91946730.71066746,29769037.270100392
469,22620050.25200163,67036663.89024288,33194878.62846176
470,68379655.87229197,110494291.61603147,57845329.23805079
471,32460951.222922623,79682875.75556976,39122678.42242555
472,22492318.69655612,85137477.63245173,36198859.69775041
473,28173305.888776146,89076773.13376456,30353477.046026316
474,39574552.232357815,84227498.36993302,29224217.94948441
475,19649482.366629627,70225976.62655675,28008156.21917515
476,58180706.65996995,119388702.05026497,59925786.48471942
477,38117709.473056495,65522012.352026366,24693248.646770623
478,71637156.68370657,92826326.77687994,44396178.97822819
479,24222453.721173793,73388321.10570262,38891036.038746096
480,52701875.873692684,115340500.7604219,61523930.97867597
481,17614774.623797566,55154751.6074978,21905408.86784599
482,44933851.1236005,74111553.53002688,30534330.308115102
483,44380860.309415355,113066252.522425,53187749.87211207
484,43957914.51982529,112220725.39141227,53417001.57091608
485,48793813.06607389,61270285.140481524,33208681.238881856
486,34319091.10792984,107378114.66283289,46499310.22507575
487,47954751.3960138,83115278.20310937,42096079.22382937
488,55644944.31190896,98321737.46290101,32974071.799478285
489,71146973.34380597,135662514.3711126,77152641.45520225
490,72167208.12689404,121735486.29188575,69341089.3497279
491,55595436.69042806,88390493.05601202,27879893.46823817
492,24218674.127682243,83361570.78845157,41354348.29429302
493,47729174.099518135,136779640.30650407,63753323.7755661
494,41983399.49766714,65534755.88889616,27512725.8048143
495,36503299.67332465,109169336.97025833,45063380.19018675
496,50854058.984013446,115645660.56332693,43512660.7711269
497,38334427.245406434,104810385.75166515,44740646.27046981
498,52608762.35131733,145533900.97018522,75838639.584599
499,63107629.667977005,119033355.18224034,46089494.00163893
500,66010232.04266524,95857974.23723315,47925423.6086437
501,65249806.93964209,80303156.95445807,38871622.646397375
502,71545995.57563096,91665298.12079847,46514897.8089332
503,50809378.64658341,101986772.90910514,50271729.56955781
504,66441686.50122922,106621717.78480682,62575036.71150663
505,58709242.48998424,117960746.70700675,54829620.30646905
506,53793105.26368963,119373571.21151106,57557713.63630976
507,38580149.168377034,110484598.09759967,48985477.06393789
508,57854567.69271843,111811255.24185577,56591346.55068559
509,62215374.11495209,72486335.03585938,35060288.65391755
