bin_id,var_x,var_y,cov_xy
487,96852740.73366025,131782437.7930206,-98115470.83208688
488,145954081.84234446,131645719.3996742,-111137726.42888407
489,141779459.72102976,142527796.4779016,-96794423.29664977
490,136036050.10027525,127634811.5645785,-80887659.03351784
491,74935999.71692096,103363837.57939258,-72222878.08554442
492,135405353.03283057,117726873.55896866,-90535924.94090928
493,119155251.78992614,105246837.224007,-78227721.90145181
494,132111080.64082709,132898452.3355045,-78727043.0490311
495,112038876.63728747,102394448.30687492,-67206501.89161819
496,151800951.08613977,110816294.79645604,-85895477.41628937
497,137708971.74253464,138198135.89255434,-101027961.18903346
498,126977407.7782008,127330980.7675717,-94506334.4744999
499,144125240.24453175,130064974.4784107,-77501057.29777223
500,133420513.42576762,99934587.16058598,-71345613.56714362
501,91517572.97812808,107412813.40294519,-78986981.87339711
502,86568169.5540923,113897182.49462827,-81442187.94014557
503,107895337.83953159,154235684.73730183,-85849714.64242285
504,103993568.27351204,166520920.46051806,-93175778.75522451
505,73725887.11211857,111655236.24217439,-81032534.66943242
506,94958111.13674136,125742637.94464475,-79052498.03136475
507,126789787.49392,105617036.68378834,-57228770.49328213
508,80705081.31174509,110033999.40819475,-87167596.18462144
509,119354555.10222274,114064689.1371707,-80570651.18450975
510,87534564.2578612,93940044.04384547,-53795962.48311732
511,109788334.44175488,120132434.07844329,-74243143.11190501
512,78395832.98842573,104081895.24598783,-55978040.325850666
513,98507445.37365745,90045067.77622235,-70788544.25559802
514,99233279.90928207,132146658.52987568,-97215008.094505
