bin_id,feature,mean,std,median,iqr,min,max,p05,p95
801,speed_kmh,838.9566666666666,38.61257329021151,851.9,27.25,759.3,881.6,762.63,878.845
801,delta_altitude,59.63333333333333,69.72185297027895,19.0,118.0,-7.0,183.0,-3.8499999999999988,168.0
801,delta_speed,4.023333333333335,5.510972336344466,1.900000000000091,6.5,-7.400000000000091,14.899999999999975,-2.8449999999999416,13.98999999999997
801,delta_heading,-0.2,0.6102571532587288,0.0,0.0,-3.0,0.0,-1.0,0.0
801,turn_rate,-0.047474747474747475,0.1379355202293494,0.0,0.0,-0.5,0.0,-0.42499999999999993,0.0
801,acceleration,0.1835181451612911,0.3587190813516615,0.0603326612903236,0.2691761363636354,-0.224242424242427,1.8500000000000227,-0.09483333333333133,0.45755681818181704
801,distance_per_timestep,6767.17130203651,2172.179960449389,7518.623096935415,644.5541632651975,396.1507009094994,8037.434977964266,485.81163490631934,7979.7563640117905
801,route_progress,0.40076704940986557,0.00013785869710703408,0.4007658890061594,0.00022492495746484487,0.4005104856744476,0.4009671850419081,0.40052520941741365,0.400953224337283
802,x_wrt0,23377.092492412667,11136.584684758105,23178.074463006564,4856.166177290659,-20507.8600754279,66378.61686551372,16174.752879738091,38570.43088068719
802,y_wrt0,-185881.84174946396,7334.563883657064,-184744.17649336145,8137.700751810597,-205694.9975355625,-171428.7880255564,-199002.4881220388,-174657.45949472504
802,altitude_meters,8898.234042553191,551.2080098476972,8839.0,895.5,7887.0,10058.0,7997.2,9695.8
802,speed_kmh,830.831914893617,36.91172257758737,833.4,40.75,735.2,894.5,761.74,879.7
802,delta_altitude,87.70212765957447,86.3158796649329,92.0,148.0,-7.0,320.0,0.0,232.19999999999993
802,delta_speed,1.1425531914893627,7.904092079446568,1.7999999999999543,7.449999999999989,-22.200000000000045,29.59999999999991,-10.529999999999996,10.56000000000003
802,delta_heading,-0.14893617021276595,0.9083842177963775,0.0,0.0,-6.0,1.0,-0.6999999999999997,0.0
802,turn_rate,-0.00866506520247083,0.11778173116654522,0.0,0.0,-0.5,0.5,-0.02258064516129029,0.0
802,acceleration,0.01769047284790299,0.28660173428852154,0.0545454545454531,0.2877840909090915,-0.8999999999999773,0.9548387096774164,-0.3766666666666668,0.3436451612903236
802,distance_per_timestep,6964.815777734111,1540.1071069529244,7400.081637068259,604.120248798924,456.0912007865276,8014.792885411647,4371.677764306833,7828.002332183548
802,route_progress,0.4012934895509678,0.0001382275233293711,0.4013311762403299,0.00024040379980666549,0.40103446009627,0.40149834180186,0.4010732728247937,0.40148695150019353
803,x_wrt0,21965.11142035323,12034.100012720899,22725.125240773177,5090.695425238107,-15161.779515779775,66591.00198885106,1236.5863156634437,36413.330841970295
803,y_wrt0,-183375.16707420227,6694.076015946239,-184558.2583192108,5741.113187537412,-200300.92419343357,-166923.60815481452,-193955.0209645059,-171874.68029729274
803,altitude_meters,9034.073170731708,718.7317785601211,8847.0,945.0,7940.0,10660.0,8031.0,10058.0
803,speed_kmh,841.6585365853658,33.06623637193805,851.9,38.89999999999998,753.8,887.1,777.8,877.8
803,delta_altitude,91.36585365853658,91.10372003863536,91.0,160.0,0.0,297.0,0.0,236.0
803,delta_speed,1.2999999999999934,7.207877634921393,0.0,11.099999999999909,-14.800000000000068,18.5,-11.100000000000025,11.100000000000025
803,delta_heading,0.024390243902439025,0.27274574955888675,0.0,0.0,-1.0,1.0,0.0,0.0
803,turn_rate,0.012147438189924422,0.07840741131012012,0.0,0.0,-0.032258064516129,0.5,0.0,0.0
803,acceleration,0.06289139427317954,0.2626476168819019,0.0,0.3433712121212128,-0.4484848484848505,0.8999999999999773,-0.3468750000000007,0.4031249999999993
803,distance_per_timestep,7144.640227594024,1554.058665038379,7554.528067920823,491.543926941029,487.42640887593586,7984.575675532758,6605.26633686095,7925.619882273427
803,route_progress,0.4017672345783758,0.00014776147076377052,0.4017683833129655,0.00023992593980520782,0.4015012370299234,0.4019833140011112,0.4015300456146717,0.4019701818023097
804,x_wrt0,23262.132784759513,9133.291545358208,22672.42897214188,7709.253815030668,-821.0296417417223,54262.66632475863,12779.591570394266,39336.31511216611
804,y_wrt0,-184845.54625275536,8380.61761702992,-184164.34974748368,10841.01994490836,-197750.66502827755,-167717.76341784233,-197253.706415944,-172500.81979408758
804,altitude_meters,8845.083333333334,461.68402150636064,8839.0,312.5,7734.0,9952.0,8170.25,9522.75
804,speed_kmh,821.5194444444444,38.29686909578487,826.0,63.85000000000002,744.5,881.6,762.55,878.275
804,delta_altitude,93.27777777777777,98.37177618202465,110.5,160.0,-8.0,358.0,-8.0,238.0
804,delta_speed,-0.2499999999999999,5.907114354742088,0.0,5.599999999999909,-22.200000000000045,9.300000000000068,-9.67500000000001,7.874999999999972
804,delta_heading,-0.05555555555555555,0.4101877231877719,0.0,0.0,-2.0,1.0,-0.25,0.0
804,turn_rate,-0.031539351851851846,0.13728080723164135,0.0,0.0,-0.6666666666666666,0.03125,-0.125,0.0
804,acceleration,0.0020262266482015834,0.2636412177765269,0.0,0.171975042766374,-0.6727272727272741,0.9499999999999886,-0.4101562500000035,0.28401988636363756
804,distance_per_timestep,6891.282490938189,1607.0607359270277,7215.911039148743,518.4050848560091,453.9359177353156,7976.760309468029,4958.539762528938,7859.489506105843
804,route_progress,0.4022375468155309,0.00015723171510882946,0.40221547223098464,0.0002582779014521086,0.4020222663628769,0.4024904808154918,0.40202909526464614,0.4024874804839799
805,x_wrt0,22641.50686914342,14369.927869921072,20825.27369153845,10760.276424406886,-20288.680579752712,66795.087942807,4777.16844825535,39545.54312667402
805,y_wrt0,-184863.3339355902,10310.94188719961,-181676.24863217812,14038.462275793689,-206261.87005459296,-163096.05110301575,-202744.43608156568,-171948.53050982987
805,altitude_meters,9034.92857142857,517.3540895443409,8839.0,617.0,7879.0,10165.0,8267.1,9961.75
805,speed_kmh,828.9,38.73209024587771,845.45,55.07499999999993,755.6,876.0,758.7950000000001,872.1750000000001
805,delta_altitude,61.82142857142857,85.25432695500132,0.0,145.0,-8.0,251.0,-7.0,188.2
805,delta_speed,1.4500000000000088,8.60789904250312,1.8500000000000227,7.32499999999996,-26.0,25.90000000000009,-9.805000000000007,11.58000000000004
805,delta_heading,-0.03571428571428571,0.3313432657960019,0.0,0.0,-1.0,1.0,-0.6499999999999999,0.0
805,turn_rate,-0.02380952380952381,0.1484784677291246,0.0,0.0,-0.5,0.3333333333333333,-0.32499999999999996,0.0
805,acceleration,-0.01837378683144673,0.3690832229498683,0.0587197580645168,0.2890518084066464,-0.9499999999999886,0.7848484848484876,-0.8693749999999852,0.3647916666666676
805,distance_per_timestep,6352.633992357589,2467.505613367853,7184.819785184067,862.6651340710396,428.4356996853812,8064.020330500048,462.4667910442276,7828.484514071098
805,route_progress,0.40278091636539554,0.00013827574757746384,0.40282665964950753,0.00018672280723841528,0.4025008556379035,0.4029857968702276,0.40253267899461564,0.40295576672611005
806,x_wrt0,22082.03126858678,11396.423204518205,22943.217709687244,7295.401846100955,-20108.243176798285,41264.57600557406,7097.644537434371,39692.21520224671
806,y_wrt0,-185457.15576088073,8545.381587803851,-182356.9293158276,11485.0618496213,-206687.52482172687,-171676.6418593966,-197726.2577081665,-172718.53976118518
806,altitude_meters,8912.161290322581,525.0942199119567,8839.0,922.0,7932.0,9944.0,8199.0,9688.5
806,speed_kmh,815.958064516129,49.969695977952796,835.3,81.45000000000005,698.2,881.6,735.25,876.95
806,delta_altitude,78.58064516129032,92.60229449768812,7.0,156.0,-8.0,259.0,-3.5,251.0
806,delta_speed,0.2451612903225887,10.380360902835625,0.0,6.5,-20.299999999999955,35.200000000000045,-17.650000000000034,14.899999999999975
806,delta_heading,-0.06451612903225806,0.442378711887431,0.0,0.0,-2.0,1.0,-0.5,0.0
806,turn_rate,-0.04734651404786681,0.19845638635556648,0.0,0.0,-1.0,0.032258064516129,-0.25,0.0
806,acceleration,0.007870825844291234,0.3279307077916717,0.0,0.20233840420332344,-0.6548387096774179,1.1000000000000014,-0.5515625000000011,0.48865591397849384
806,distance_per_timestep,6812.2813481743015,1771.200852650015,7412.952619187461,953.8999615597413,462.6511472002492,7894.98792764465,3228.003004712962,7841.205677898421
806,route_progress,0.40323009065338483,0.00016777771493541545,0.4032753772403034,0.00032348689717215384,0.4030051688518681,0.4034942537571285,0.40301657945320873,0.40347495473566025
