bin_id,route_progress_center,route_progress_bin_center,latitude,longitude,verticalSpeed_ms,x_wrt0,y_wrt0,altitude_meters,speed_kmh,delta_altitude,delta_speed,delta_heading,turn_rate,acceleration,distance_per_timestep
77,0.03875,0.03875,14.494272,121.139786,12.7,14916.097766560784,-521.9497066160227,2156.0,509.3,30.0,1.7999999999999543,0.0,0.0,0.5692307692307674,317.74471243560134
78,0.03925,0.03925,14.492752,121.137573,12.7,14603.71251329627,-735.4442606647265,2187.0,509.3,30.0,1.8000000000000114,0.0,0.0,0.5692307692307674,309.90298693302185
79,0.03975,0.03975,14.490873,121.139305,12.7,14910.603627117864,-893.5080672167575,2217.0,513.0,30.0,1.8000000000000114,0.0,0.0,0.4307692307692238,311.1738149112118
80,0.04025,0.04025,14.48566,121.135635,12.7,14533.282750266377,-1502.9127044363695,2240.0,514.9,30.0,1.8000000000000114,0.0,0.0,0.4750000000000085,324.12676420877756
81,0.04075,0.04075,14.483881,121.1384735,12.4,14845.44401013406,-1675.8766517395477,2290.0,513.0,30.0,1.8000000000000114,0.0,0.0,0.4750000000000014,320.40751143043985
82,0.04125,0.04125,14.482401,121.136894,12.7,14480.027701158331,-1933.348860020146,2309.0,514.9,30.0,1.7999999999999543,0.0,0.0,0.4749999999999943,316.3798222532563
83,0.04175,0.04175,14.479003,121.140465,12.0,14960.215127788284,-2266.378125319692,2339.0,516.7,30.0,1.8000000000000114,0.0,0.0,0.4933333333333318,320.4554536471962
84,0.04225,0.04225,14.4750205,121.1408195,12.0,15080.108420339628,-2580.837812220376,2362.0,516.7,30.0,1.8000000000000682,0.0,0.0,0.6000000000000038,318.7488191746626
85,0.04275,0.04275,14.472229500000001,121.1354675,12.4,14511.210170382315,-2914.0894676802072,2377.0,520.4,30.0,1.8000000000000114,0.0,0.0,0.6000000000000038,334.7984139694887
86,0.04325,0.04325,14.46769,121.138519,12.0,14665.73184646323,-3443.711634832619,2400.0,517.6500000000001,30.0,1.8999999999999773,0.0,0.0,0.4933333333333356,339.3069404688827
87,0.04375,0.04375,14.46801,121.135872,12.375,14548.085655457804,-3365.0967131075367,2431.0,518.6,30.0,1.8000000000000682,0.0,0.0,0.4666666666666685,334.98630481292173
88,0.04425,0.04425,14.464554,121.135712,12.4,14297.21483865016,-3893.940514698066,2472.5,520.4,30.0,1.8000000000000114,0.0,0.0,0.4933333333333318,328.04912267486156
89,0.04475,0.04475,14.463318,121.1349445,12.4,14526.290184391208,-3975.557703589654,2507.0,520.4,30.0,1.8000000000000682,0.0,0.0,0.4933333333333356,323.74596690075686
90,0.04525,0.04525,14.45973,121.142311,12.4,15261.395363212938,-4311.478040975033,2537.0,522.3,30.0,1.8000000000000114,0.0,0.0,0.4230769230769231,332.31452458566565
91,0.04575,0.04575,14.4560755,121.1403655,12.4,15033.94383181242,-4692.376788315005,2572.0,522.3,30.0,1.7999999999999543,0.0,0.0,0.3083333333333324,346.5579654007976
92,0.04625,0.04625,14.444648,121.123039,12.0,13067.87738649704,-5994.860360630313,2583.0,524.1,30.0,1.8999999999999773,0.0,0.0,0.45000000000001705,340.8629771693187
93,0.04675,0.04675,14.450001,121.137131,12.0,14703.90110311089,-5699.6374226102325,2614.0,524.1,30.0,1.8000000000000682,0.0,0.0,0.4750000000000085,342.93256651762647
94,0.04725,0.04725,14.4484295,121.1257855,11.7,13547.78778871175,-5750.008793956256,2644.0,527.8,30.0,1.8999999999999773,0.0,0.0,0.625,333.429253522767
95,0.04775,0.04775,14.446649,121.129036,11.7,13522.606235358537,-5932.1463353789,2667.0,526.0,30.0,1.8000000000000682,0.0,0.0,0.5285714285714188,331.69819898314535
96,0.04825,0.04825,14.440018,121.139183,11.7,14974.794475291903,-6637.45672930002,2697.0,526.0,30.0,1.8000000000000114,0.0,0.0,0.4230769230769231,344.0109647501083
97,0.04875,0.04875,14.4402695,121.119133,12.0,12635.335801499248,-6503.1886699179795,2706.75,527.8,30.0,1.8000000000000682,0.0,0.0,0.4666666666666638,350.73392184803004
98,0.04925,0.04925,14.432342,121.12273,12.0,13005.138879598406,-7399.699004300889,2720.0,529.7,31.0,1.8000000000000682,0.0,0.0,0.4307692307692325,358.5399489598558
99,0.04975,0.04975,14.434799,121.124367,12.0,13088.958177858678,-7317.637035088376,2766.0,531.5,31.0,1.8000000000000682,0.0,0.0,0.4230769230769231,350.7837463028861
100,0.05025,0.05025,14.4345015,121.122654,11.7,13038.793879091663,-7352.719082902312,2808.0,531.5,30.0,1.8000000000000682,0.0,0.0,0.4841666666666773,333.36801962598656
101,0.05075,0.05075,14.42688,121.120605,11.7,12766.843831655398,-8055.30519735808,2812.0,533.4,31.0,1.8999999999999773,0.0,0.0,0.6000000000000227,366.1505023104836
102,0.05125,0.05125,14.42894,121.112656,12.0,12075.494863385213,-8059.308220246045,2819.0,531.5,30.0,1.8000000000000682,0.0,0.0,0.4230769230769231,356.5057626499611
103,0.05175,0.05175,14.429936,121.112289,12.0,12003.474792109566,-7791.884052284453,2880.0,533.4,30.0,1.8999999999999773,0.0,0.0,0.4230769230769231,350.50352356689694
104,0.05225,0.05225,14.417903500000001,121.10044450000001,11.7,10826.373980689541,-9042.10593689025,2876.5,533.4,30.0,1.8000000000000682,0.0,0.0,0.4269230769230778,359.07878642560183
105,0.05275,0.05275,14.419812,121.1082155,11.7,11598.083246691458,-9059.785954647617,2926.0,537.1,31.0,1.900000000000034,0.0,0.0,0.5692307692307674,362.774671096358
106,0.05325,0.05325,14.413856500000001,121.112049,11.4,11784.892944550149,-9620.987524586024,2949.0,538.9,30.0,1.8999999999999773,0.0,0.0,0.5442857142857187,371.0150587361121
107,0.05375,0.05375,14.405502,121.127769,11.4,13659.141294465844,-10501.59696249544,2972.0,538.9,30.0,1.8999999999999773,0.0,0.0,0.5285714285714269,349.471972258981
108,0.05425,0.05425,14.403076,121.110146,11.7,11760.13529425068,-10798.59902179904,2972.0,540.8,31.0,1.8999999999999773,0.0,0.0,0.5692307692307674,367.4630345648226
109,0.05475,0.05475,14.403144999999999,121.1111105,11.4,11793.788108984329,-11059.851862808027,3025.0,541.7,30.0,1.8999999999999773,0.0,0.0,0.6333333333333258,358.14814493540416
110,0.05525,0.05525,14.399515000000001,121.1009865,11.4,10860.189740316797,-11267.56427268436,3040.0,541.25,31.0,1.8999999999999773,0.0,0.0,0.5692307692307674,371.1653859973959
111,0.05575,0.05575,14.399771000000001,121.1200525,11.4,12734.688510804193,-11230.03593310534,3078.0,542.6,30.0,1.8999999999999773,0.0,0.0,0.4269230769230778,359.24921656799586
112,0.05625,0.05625,14.389351999999999,121.1212615,11.1,12846.85537440555,-12338.706480574003,3116.75,544.5,30.0,1.8999999999999773,0.0,0.0,0.5692307692307674,379.3330194758375
113,0.05675,0.05675,14.387009,121.1275555,11.1,13631.162543604192,-12717.603716469992,3097.5,542.6,31.0,1.8999999999999773,0.0,0.0,0.5285714285714269,360.22830280759024
114,0.05725,0.05725,14.3816345,121.0999525,11.1,10718.74507604531,-13083.379932897646,3105.0,544.5,31.0,1.8999999999999773,0.0,0.0,0.4307692307692281,374.33175819661915
115,0.05775,0.05775,14.384832,121.0877115,10.8,9290.191883202126,-12751.240228240127,3147.0,544.5,30.0,1.8999999999999773,0.0,0.0,0.5188311688311691,377.91888359215966
116,0.05825,0.05825,14.386178,121.0952185,11.4,10225.250124660051,-12708.040939569406,3174.0,546.3,31.0,1.8999999999999773,0.0,0.0,0.49333333333333373,400.45543315332463
117,0.05875,0.05875,14.383209,121.119011,11.1,12630.773975397517,-13221.428625007722,3200.0,548.2,30.0,1.8999999999999773,0.0,0.0,0.6000000000000227,373.97456073834064
118,0.05925,0.05925,14.372957,121.112053,11.1,11964.171522233884,-14013.47118151124,3231.0,550.0,31.0,1.8999999999999773,0.0,0.0,0.4230769230769231,383.18458399838846
119,0.05975,0.05975,14.368209,121.120026,11.1,12818.220684759754,-14758.81180431627,3231.0,550.0,30.0,1.8999999999999773,0.0,0.0,0.5692307692307762,369.2187608215732
120,0.06025,0.06025,14.370598000000001,121.118374,10.7,12712.276571503773,-14223.88007208311,3254.0,551.9,30.75,3.699999999999932,0.0,0.0,0.7153846153846206,383.91619466397765
121,0.06075,0.06075,14.3580385,121.115501,10.4,12098.77233676278,-15569.145951518556,3269.0,551.9,31.0,3.699999999999932,0.0,0.0,0.619999999999997,388.01524087226585
122,0.06125,0.06125,14.366226,121.0873565,10.4,9318.022962144098,-14804.512982292586,3292.0,551.9,38.0,3.699999999999932,0.0,0.0,0.6333333333333258,426.4090942916364
123,0.06175,0.06175,14.355034,121.114086,10.7,12182.551076453707,-15978.899822178992,3307.0,555.6,30.25,1.8999999999999773,0.0,0.0,0.6266666666666652,396.39489903239183
124,0.06225,0.06225,14.357986,121.118248,10.4,12682.845172985768,-15929.58480409565,3353.0,557.5,30.5,1.8999999999999773,0.0,0.0,0.6642857142857151,385.2563362148327
