bin_id,route_progress_center,route_progress_bin_center,latitude,longitude,verticalSpeed_ms,x_wrt0,y_wrt0,altitude_meters,speed_kmh,delta_altitude,delta_speed,delta_heading,turn_rate,acceleration,distance_per_timestep
1638,0.81925,0.81925,10.909051,123.810234,-4.9,304231.10698027455,-400430.60796330805,4077.0,588.9,-30.0,-1.8999999999999773,0.0,0.0,-0.2466666666666659,844.0680245202367
1639,0.81975,0.81975,10.894162999999999,123.795849,-4.9,302385.1419997841,-401215.31164451607,4061.5,588.0,-42.0,-1.8999999999999773,0.0,0.0,-0.3431818181818192,1786.7629251897947
1640,0.82025,0.82025,10.907089,123.7934185,-4.9,302991.23398810334,-400487.9846247084,3966.0,596.3,-34.5,-1.8999999999999773,0.0,0.0,-0.28461538461538594,1657.3180763216849
1641,0.82075,0.82075,10.884053,123.789734,-4.9,301600.65659207385,-402529.4151027162,4001.0,583.4,-31.0,-1.8999999999999773,0.0,0.0,-0.15833333333333144,1856.6851019632036
1642,0.82125,0.82125,10.901184,123.791031,-4.9,301631.43802667304,-401788.6334782002,4008.0,588.0,-31.0,-1.8999999999999773,0.0,0.0,-0.1696969696969703,1753.9145249030748
1643,0.82175,0.82175,10.878685,123.782867,-5.2,300562.62459759205,-402680.9739970741,3932.0,588.9,-38.0,-1.8999999999999773,0.0,0.0,-0.1666666666666666,1951.8524627709116
1644,0.82225,0.82225,10.898298,123.7995795,-5.2,302344.6672766483,-401911.6708344786,3947.0,595.4,-34.0,-1.8999999999999773,0.0,0.0,-0.26730769230769186,1706.4084837976375
1645,0.82275,0.82275,10.899764999999999,123.785702,-4.9,301420.2159248949,-402227.4648623416,3985.0,593.55,-57.0,-1.900000000000034,0.0,0.0,-0.28030303030302856,1885.853700733422
1646,0.82325,0.82325,10.876765500000001,123.783634,-5.2,301271.6151391461,-403443.49425977573,3970.0,597.25,-80.5,-3.6999999999999886,0.0,0.0,-0.2823076923076946,4241.872752587141
1647,0.82375,0.82375,10.8935885,123.79356,-5.2,302183.87946468673,-402487.2165697672,3897.5,611.15,-84.0,-1.9000000000000057,0.0,0.0,-0.2906249999999986,3280.6109787076307
1648,0.82425,0.82425,10.86969,123.782486,-4.9,301409.1053270154,-404339.226228597,3863.0,592.6,-39.0,-1.900000000000034,0.0,0.0,-0.2312499999999993,2011.4259132974664
1649,0.82475,0.82475,10.874743,123.78392,-5.2,300841.8368525856,-404047.33914298384,3886.0,594.5,-76.0,-3.699999999999932,0.0,0.0,-0.2387096774193577,2259.6073905476233
1650,0.82525,0.82525,10.863942,123.7822,-5.2,300789.24542279076,-404691.54784031666,3909.0,592.6,-72.5,-1.900000000000091,0.0,0.0,-0.20244379276637153,2182.700794131607
1651,0.82575,0.82575,10.8581,123.779293,-5.2,300281.44043604285,-405407.5329619404,3871.0,583.4,-69.0,-2.3250000000000455,0.0,0.0,-0.2387096774193541,2127.322299600318
1652,0.82625,0.82625,10.866898,123.791153,-5.2,302271.52463646117,-405150.50553398073,3818.0,583.4,-31.0,-1.8999999999999773,0.0,0.0,-0.1774193548387097,1756.384238743571
1653,0.82675,0.82675,10.863709,123.776947,-5.2,300863.9176913878,-405476.19592398487,3795.0,583.4,-38.0,-1.8999999999999773,0.0,0.0,-0.171875,1829.1720513869025
1654,0.82725,0.82725,10.867813,123.788864,-5.2,301121.7123323881,-405024.2435203756,3829.0,598.15,-53.0,-1.8999999999999773,0.0,0.0,-0.2349798387096767,1925.994592737702
1655,0.82775,0.82775,10.859008,123.776611,-4.9,300027.46384549455,-406146.7022577928,3871.0,581.5,-45.0,-1.8000000000000682,0.0,0.0,-0.171875,1785.280357137725
