bin_id,var_x,var_y,cov_xy
179,286203701.4521939,188904809.37601808,-26124915.42282492
180,319366054.8487836,205622509.824478,-30422010.61461667
181,262657745.6635185,186687785.79496363,-15829884.847793162
182,283752729.8909021,173449665.5949342,-15593649.171368219
183,283125053.7020547,169257856.85734075,-23778943.56140223
184,282549308.88493997,188145200.10641152,-24777071.486427072
185,285554250.3459816,174644370.75970596,-30656560.089412447
186,296597339.48776996,217872073.30476594,-29806657.996830687
187,281763558.3898625,178977573.14926162,-19720532.220723268
188,315162988.4215734,171993815.1522111,-19261121.29154379
189,321508094.19801664,171197260.78621793,-18878253.15605426
190,256744101.3310045,203943648.42947093,-16420362.067708261
191,308854289.21124125,204410111.06266004,-25155634.320859198
192,247272756.08268213,194405212.97966197,19707487.659623727
193,272150096.74975014,199125644.05606303,-33795289.57116703
194,282109757.5392294,187794721.13930988,-16433201.565570388
195,281242328.2826488,206062927.5245982,-29691520.997400876
196,360904428.4299756,170866220.5227136,-35944312.25709883
197,358097305.18349576,209815750.56119746,-10959176.481519442
198,287235740.1739173,209218509.76995057,-23020415.969463028
199,239156422.17277953,199091760.8516892,-24568483.0465412
200,346847001.8587804,210350124.56319773,-3490081.2677602875
201,280946947.34213245,172755712.79732364,3928847.0832953863
202,275580063.7011619,182392323.41941407,-23663651.608122803
203,328295152.88778675,177100937.35591698,-13916043.867932625
204,271873602.8656618,171853723.80315354,-23798102.71331972
205,324915277.97438884,159263341.57720912,-15509029.295119718
206,291459816.0560367,174041899.87667647,-15522092.8279216
207,298393432.6353316,163825518.1568979,4102136.997501735
208,327261021.03045386,121845450.4886268,-550324.4919447504
209,263782527.78940585,161170210.4871705,8712950.564010315
210,265914492.80316556,152399229.4029278,1261748.8407569977
211,277632446.3479864,166803032.8118157,14068319.400306033
212,319000543.79798937,163778524.15749487,14255774.23930021
213,326319886.42196906,143486267.0070083,3949979.7218471253
214,306886928.1480238,154210628.39492828,60985.152401161016
215,255059613.77605712,129101498.59615314,6701167.553899071
216,353248375.68237734,175163012.7909513,11015493.845654057
217,300059277.2915957,149465871.75812584,-30450674.106825646
218,285315112.55387175,115026779.76163334,731226.0631938904
219,269083964.68607014,164946441.44025186,13616648.113468448
220,311849910.52803814,181476157.33585268,3911597.891190873
221,228543773.5836057,146313686.42469087,499655.1424986197
222,322786015.1736238,155220207.56910023,-28432.291657717706
223,275469696.74683684,187360690.893796,-14739522.09090018
224,311010288.1032146,126724569.63550837,-9742944.108057577
225,286536176.5449963,173229601.9887846,-31079566.623716667
226,240113893.45755208,192439815.66846105,21576359.98037951
227,308169541.136189,124516930.93955937,-8341196.161627921
228,316258219.75876355,144083326.8540217,2650692.6683969395
229,288494606.38957745,136869125.6676589,5277393.959844546
230,282968875.4240033,145246385.39697936,538591.8162659728
231,286156040.78221387,163024187.16265777,-46410020.70409338
232,257132674.126908,152106416.24002993,15891819.98632446
233,288450793.7170886,181288871.78309023,5614130.084514049
234,359373159.0048781,148106445.7602363,-5198371.051919211
235,369401775.0551194,128380296.64546096,10073723.164463155
236,302398184.3283208,180318163.10925907,-8516567.260892773
237,294185345.5702016,164810007.15792003,-16667379.485446244
238,283660670.4403509,155689848.65597838,22116704.474575277
239,282456452.2319553,137886435.9801099,-17122801.75135567
240,237013987.06759462,187305226.76668912,-14898144.100669313
241,263492533.70326048,149535567.6827504,12438248.483031038
242,344240645.3179966,162588608.53020626,-20318973.848179016
243,276509457.8810421,145199178.57301468,-3945312.0682692425
244,312344266.82997733,157117715.85732418,-34560432.60806996
245,205176954.18301508,197866394.97726217,-18548396.384924784
246,269551453.19308627,174576952.95151016,-895342.0191988447
247,236938067.66249168,132839802.25131175,-30157873.52389852
248,247780270.91243988,190303523.02610517,-7157030.915382064
249,279106793.70568746,207216379.09791544,-9323453.134899367
250,254752860.96562323,121022825.44183604,-16239501.92697146
251,181508015.43216342,162370660.61634377,18804530.508777186
252,252707587.00413665,174217760.15495703,-12502958.259448828
253,231802369.96094033,103171422.52126217,5253606.882224628
254,232441320.8649919,183952332.47621167,-20083061.034911815
255,239825732.9554512,225439265.3372242,-8570932.192822916
256,260526801.65735725,139529097.39331746,17710683.226250883
257,247783828.02538118,121431525.0689598,16685737.649914486
258,243494945.34923184,202859912.22291648,-28888348.53758573
259,220890419.87190473,165656944.78958017,-3906180.3939042185
260,256297619.62859318,130499640.74641508,-16610500.147818897
261,180385006.02902013,157442688.19907513,14350742.70241424
262,314759344.2896085,154700902.24267712,4425551.124378164
263,254129277.55792668,119950163.99447995,16176116.33746439
264,145441378.76806185,190252126.0321787,2882592.259677965
265,216882097.4185653,163060970.07485563,28416833.69689053
266,204550329.45950136,129933545.31371559,16795352.96060976
267,222675724.00487295,238818281.35908845,44826792.290556155
268,184141232.9422046,160546716.67862332,21599457.720328055
269,184767047.33946204,154111565.4848044,26379841.479185455
270,222463734.3954955,146005229.42357334,-13436326.305543153
271,175136922.1604217,174354884.96923319,14018682.623654863
272,188394633.91186357,160983258.33479726,15209012.277586946
273,210208891.61942443,125701352.0884443,44616213.87163234
274,163703244.24872318,176704184.98774442,27551700.669243824
275,168002015.171525,136007684.23609665,13541688.187241282
276,224125926.608487,107522655.70384929,-2646070.4945162204
277,159055650.39267755,142786835.41852048,17590054.819033414
278,164611496.4868474,146939248.27295473,26438912.250055656
279,221199354.96412495,85004855.42659464,10684419.513939755
280,195203217.7127,101428795.30356272,-11396317.991164368
281,242673557.39454192,130982103.90662357,-4604880.954524588
282,269279427.9464977,94576993.01535025,-11686919.545372084
283,202457440.14239636,107447344.7199807,-6754974.746568901
284,175863031.36054856,127548079.94004388,5181555.646773948
285,236269395.9612387,115344635.23570278,7301421.586597975
286,297741694.36087865,91004578.61115919,-22437782.301034767
287,274402355.8638164,102503251.81479627,-15154472.274350896
288,208276409.79678154,109232339.57803342,16000740.3955769
289,211202893.82962164,156277888.2251399,-5273629.939208531
290,285829767.131095,117331581.32604237,6799677.088370479
291,229771322.40142918,97633012.16826788,-4346000.167968495
292,281513841.47722346,120564423.25898664,-26804868.48987791
293,237587388.58552197,179569636.8326307,5918641.462838787
294,240956801.20578712,110535765.76651315,-481337.48427548097
295,227293320.1802705,126839620.2798423,-9861611.377013167
296,201864199.65526766,92930797.05479366,-16538301.644678429
297,264966016.01961568,133521549.50507155,7175461.39980475
298,225526161.73080826,119169187.76978812,34020585.22547515
299,221281470.673255,140599434.275819,-27187465.571366496
300,210022952.37188917,83877633.54381306,-1128568.7196108429
301,190673840.95016083,126267444.18974845,-812109.7545213032
302,241456916.4408584,125477785.66467747,-20950225.4356189
303,295871291.1510774,77693985.14786875,18835754.21504404
304,208764921.28837833,151404871.71390036,-3342229.4379246174
305,207299492.5692068,101428047.11700308,-1234349.7242398972
306,228591630.9032143,100078313.0014726,13919236.087368988
307,215984707.7655837,84780273.7062373,5344769.052396309
308,305121036.0641059,90930093.18433255,-32703389.543574277
309,198324683.54112783,117201187.75836973,5741602.721963098
310,299021798.5259889,116129887.60642457,11383216.686887244
311,229869565.9427998,150799079.6903393,-12080410.485004188
