bin_id,var_x,var_y,cov_xy
380,124576518.13790905,66642070.53349994,-52162453.48171533
381,103359325.2011026,81438099.13638833,-27945074.74737748
382,138415915.79146188,94546146.933388,-51930054.49404086
383,94062025.18232669,56476247.17596096,-23126310.560141686
384,117541200.08537012,86594431.63367482,-39874705.192755654
385,123221108.50156176,87553846.45623673,-33299569.796400685
386,93229735.69606578,67839574.72117476,-23454440.163854253
387,159672952.81268156,86761668.8931352,-65377876.29053223
388,109587125.53111033,73800384.86173883,-20942172.28362833
389,171720633.41549867,93123396.81309548,-23744493.809579093
390,136019841.40680522,83783552.99372719,-49909430.763249435
391,75512382.3917617,62600910.486088924,-20046617.66783523
392,120525198.56504564,106666098.60551761,-36013119.20364759
393,130993925.52076423,91159720.38058694,-44034694.041493125
394,111978934.70294696,88001191.2788576,-31571482.148916494
395,117571015.2898067,94624170.12270412,-30760421.58664331
396,74578958.2324472,80848242.9683843,5926803.06507383
397,135065340.02091786,98834942.6401326,-41945785.496855155
398,100588341.41322485,118000042.04162556,-22849180.45474459
399,82056362.08391927,56497662.07238784,10231179.638740862
400,106666802.26473996,93108113.08035251,-19483328.89109061
401,132522315.83489381,87075638.1282277,-37702430.412867576
402,120241338.82733823,91663771.70247017,-26213395.837820712
403,193628510.6383527,122820992.66504784,-44883686.36409763
404,152816034.91482222,105463590.75890775,-44925393.10152916
405,113541106.26304641,86911002.61405092,-13989173.389231104
406,73523263.51123223,83609125.131701,-9092235.859787012
407,120304763.94075318,110064425.5662683,-20635345.19381512
408,106996696.42471902,73547256.85421461,-21402358.791240454
409,114883378.86790915,69451260.32021315,-25323501.89913967
410,89197046.46370381,95956661.89499941,-13870045.446558265
411,142980979.15715343,105153170.77447212,-22447260.74908854
412,80400515.71305013,85526520.96843712,-25914589.250002187
413,93369215.0114648,79416595.8040799,-22275892.27574798
414,125280141.96710268,73135379.55135143,-23928581.133695282
415,109656540.35502659,86599351.37442946,-33063272.75987813
416,214794871.19661227,108941793.74878748,-64939299.33946777
417,103310289.00736508,113009093.0572141,-45091501.01965716
418,106463269.02099085,82537012.0394523,-28700944.615252897
419,127554800.68283807,68728394.24134378,-11065263.832731385
420,81847880.33912334,121492672.66495408,-37404027.31789929
421,88784277.92001177,69806175.9331796,-9431154.209663892
422,131132211.99499552,86769931.3626098,-30912437.407590155
423,107190258.9386541,68719130.04533876,-24354217.77906788
424,130021912.13714589,87323780.1795617,-13331591.64597249
425,109834831.7216052,115467329.88189448,-33689602.361899555
426,127090483.46620548,91008338.49566455,-29007297.663096175
427,182108062.69641304,109600070.42844793,-72649087.99074334
428,89531959.47257195,74735826.33763273,-7513745.643766997
429,175801792.32516202,94937439.27175806,1194937.185449747
430,92470546.78012934,66728527.68705121,-18314056.236290675
431,121102128.92243513,98111735.55289434,-45921506.07397101
432,106171130.41662394,110809053.60938457,-36827364.8526413
433,128650776.96949674,86568172.37911595,-11347600.415826788
434,95108675.9377603,80702885.62762196,-38829299.209301874
435,103022118.77615432,101564150.45043592,-10332151.875844121
436,131298549.43875329,83643049.20799425,-27573416.092255156
437,128647269.10077484,79932548.48099867,-14082017.08020748
438,164968244.39394107,97332937.56793734,-63689146.99168327
439,125086245.32116511,85544056.77452108,-20820125.66257498
440,133786330.00600821,110348334.86886066,-15839728.623102035
441,189468860.93102178,101150859.13074611,-7389934.10978918
442,89468525.8195977,65621939.02883216,5078903.868180406
443,123366437.78524953,72315472.09718463,12033068.506976428
444,107966291.35727474,107272972.25283146,-18462298.48244524
445,115220474.38797644,106692614.86846696,-29135305.11728728
446,115720642.06246862,92279345.01621811,-9573249.094515873
447,146441480.5166903,97359491.16356148,-30504427.082241282
448,198030491.59366488,100022081.91287096,-6529695.812586638
449,210817050.5940249,81811793.201897,-2713733.8717493527
450,232652281.4377289,138613946.87452534,-25919746.657524094
451,191343699.43956116,94034607.41913658,14057591.245649196
452,168611784.38665932,72661904.56581993,7531201.623760148
