aircraft_type,flight_id,route,timestamp,ph_time,sequence_index,t_elapsed_sec,dt,t_norm,latitude,longitude,altitude_meters,speed_kmh,verticalSpeed_ms,heading,phase,x_wrt0,y_wrt0,delta_altitude,delta_speed,delta_heading,turn_rate,acceleration,distance_per_timestep,route_progress
A339,3f9b67df,5,1778294351,2026-05-09 10:39:11.000 PHT,70,297,12.0,0.08048780487804878,14.453213,121.097282,2164,542.6,11.7,211,3,10418.858473076712,-4983.541105906429,175.0,3.7000000000000455,-2.0,-0.16666666666666666,0.3083333333333371,1934.3104271875784,0.04079242514710235
A339,3f9b67df,5,1778294365,2026-05-09 10:39:25.000 PHT,71,311,14.0,0.08428184281842818,14.437851,121.087646,2324,550.0,13.3,211,3,9381.722258420074,-6691.719928453868,160.0,7.399999999999977,0.0,0.0,0.5285714285714269,1998.6223748056418,0.043868774790174515
A339,3f9b67df,5,1778294378,2026-05-09 10:39:38.000 PHT,72,324,13.0,0.08780487804878048,14.422714,121.078285,2484,555.6,11.4,210,3,8374.119809321746,-8374.879857948865,160.0,5.600000000000023,-1.0,-0.07692307692307693,0.4307692307692325,1961.9401785397843,0.04688866191045493
A339,3f9b67df,5,1778294391,2026-05-09 10:39:51.000 PHT,73,337,13.0,0.0913279132791328,14.406335,121.068321,2644,563.0,14.0,210,3,7301.540222074056,-10196.144077093919,160.0,7.399999999999977,0.0,0.0,0.5692307692307674,2113.8783985891755,0.050142417666907
A339,3f9b67df,5,1778294404,2026-05-09 10:40:04.000 PHT,74,350,13.0,0.0948509485094851,14.390213,121.058586,2819,566.7,10.1,210,3,6253.536642782987,-11988.831160619131,175.0,3.7000000000000455,0.0,0.0,0.2846153846153881,2076.7873363389926,0.05333908155970693
A339,3f9b67df,5,1778294417,2026-05-09 10:40:17.000 PHT,75,363,13.0,0.0983739837398374,14.37426,121.04895,2949,577.8,12.0,210,3,5216.1157247837755,-13762.726275584491,130.0,11.099999999999909,0.0,0.0,0.8538461538461468,2055.220650507036,0.05650254925341606
A339,3f9b67df,5,1778294430,2026-05-09 10:40:30.000 PHT,76,376,13.0,0.1018970189701897,14.357921,121.039024,3124,576.0,14.6,210,3,4147.39438374579,-15579.542691520299,175.0,-1.7999999999999545,0.0,0.0,-0.13846153846153497,2108.0868360273853,0.05974739043368585
A339,3f9b67df,5,1778294443,2026-05-09 10:40:43.000 PHT,77,389,13.0,0.105420054200542,14.341873,121.02932,3246,588.9,5.5,210,3,3102.5001590093184,-17364.00133910788,122.0,12.899999999999977,0.0,0.0,0.9923076923076906,2068.113629865738,0.06293070345332961
A339,3f9b67df,5,1778294456,2026-05-09 10:40:56.000 PHT,78,402,13.0,0.10894308943089431,14.324799,121.019089,3315,611.2,4.6,210,3,2000.779462420454,-19262.54613901524,69.0,22.300000000000068,0.0,0.0,1.7153846153846206,2195.306550346779,0.06630979627632978
A339,3f9b67df,5,1778294469,2026-05-09 10:41:09.000 PHT,79,415,13.0,0.11246612466124661,14.307129,121.008438,3383,631.5,4.9,210,3,853.7413641032985,-21227.363206741767,68.0,20.299999999999955,0.0,0.0,1.561538461538458,2275.390782232392,0.06981215755728512
A339,3f9b67df,5,1778294482,2026-05-09 10:41:22.000 PHT,80,428,13.0,0.11598915989159891,14.289209,120.997635,3444,653.8,6.5,210,3,-309.75889227643853,-23219.979044526604,61.0,22.299999999999955,0.0,0.0,1.715384615384612,2307.7011462048563,0.0733642520834634
A339,3f9b67df,5,1778294495,2026-05-09 10:41:35.000 PHT,81,441,13.0,0.11951219512195121,14.270775,120.986504,3581,657.5,11.1,210,3,-1508.6828487389116,-25269.749153551475,137.0,3.7000000000000455,0.0,0.0,0.2846153846153881,2374.928332299231,0.0770198250518693
A339,3f9b67df,5,1778294508,2026-05-09 10:41:48.000 PHT,82,454,13.0,0.12303523035230353,14.251688,120.974937,3665,672.3,3.9,210,3,-2754.67286682916,-27392.129649969127,84.0,14.799999999999955,0.0,0.0,1.1384615384615349,2461.3820955831566,0.08080847068431289
A339,3f9b67df,5,1778294539,2026-05-09 10:42:19.000 PHT,83,485,31.0,0.13143631436314362,14.206741,120.947823,3917,690.8,12.7,210,3,-5675.79506438323,-32390.01492122581,252.0,18.5,0.0,0.0,0.5967741935483871,5789.606517965552,0.08972003605533684
A339,3f9b67df,5,1778294571,2026-05-09 10:42:51.000 PHT,84,517,32.0,0.14010840108401085,14.15877,120.9188,4282,690.8,10.4,210,3,-8803.228946093208,-37724.1541151083,365.0,0.0,0.0,0.0,0.0,6184.069921737628,0.09923877332971609
A339,3f9b67df,5,1778294603,2026-05-09 10:43:23.000 PHT,85,549,32.0,0.14878048780487804,14.110748,120.889862,4610,694.5,9.8,210,3,-11922.17277345564,-43063.9642580832,328.0,3.7000000000000455,0.0,0.0,0.11562500000000142,6184.667188587781,0.10875842993817489
A339,3f9b67df,5,1778294635,2026-05-09 10:43:55.000 PHT,86,581,32.0,0.15745257452574526,14.062733,120.860886,4892,705.6,6.8,210,3,-15045.87546433206,-48402.99603549622,282.0,11.100000000000023,0.0,0.0,0.3468750000000007,6186.396228529079,0.11828074794554191
A339,3f9b67df,5,1778294666,2026-05-09 10:44:26.000 PHT,87,612,31.0,0.16585365853658537,14.014784,120.831924,5113,722.3,9.8,210,3,-18168.73008920666,-53734.6889376138,221.0,16.699999999999932,0.0,0.0,0.5387096774193526,6179.631579611434,0.12779265356808545
A339,3f9b67df,5,1778294698,2026-05-09 10:44:58.000 PHT,88,644,32.0,0.17452574525745257,13.964601,120.801712,5441,720.4,7.5,210,3,-21427.078795051217,-59314.79164897337,328.0,-1.8999999999999773,0.0,0.0,-0.05937499999999929,6462.486221077827,0.13773993897336612
A339,3f9b67df,5,1778294729,2026-05-09 10:45:29.000 PHT,89,675,31.0,0.18292682926829268,13.915924,120.772423,5654,735.2,6.2,210,3,-24586.57052949675,-64727.434569500976,213.0,14.800000000000068,0.0,0.0,0.4774193548387119,6267.999133909969,0.1473878630341861
A339,3f9b67df,5,1778294760,2026-05-09 10:46:00.000 PHT,90,706,31.0,0.1913279132791328,13.86605,120.742393,5883,744.5,10.4,210,3,-27826.69445546854,-70273.17800106815,229.0,9.299999999999955,0.0,0.0,0.29999999999999855,6423.612230573292,0.15727531223012528
A339,3f9b67df,5,1778294791,2026-05-09 10:46:31.000 PHT,91,737,31.0,0.1997289972899729,13.816406,120.712517,6195,740.8,9.4,210,3,-31050.905565096786,-75793.34656418164,312.0,-3.7000000000000455,0.0,0.0,-0.11935483870967889,6393.492919593375,0.16711640072643924
A339,3f9b67df,5,1778294822,2026-05-09 10:47:02.000 PHT,92,768,31.0,0.208130081300813,13.766281,120.68235,6439,746.4,6.8,210,3,-34307.229547239076,-81366.99996088762,244.0,5.600000000000023,0.0,0.0,0.18064516129032332,6455.874735258068,0.17705350950090754
A339,3f9b67df,5,1778294854,2026-05-09 10:47:34.000 PHT,93,800,32.0,0.21680216802168023,13.71429,120.651184,6629,763.0,6.2,210,3,-37672.15143935431,-87148.14337730913,190.0,16.600000000000023,0.0,0.0,0.5187500000000007,6689.828427574788,0.18735072800241911
A339,3f9b67df,5,1778294886,2026-05-09 10:48:06.000 PHT,94,832,32.0,0.22547425474254743,13.661546,120.619476,6835,770.4,7.8,210,3,-41096.35678735784,-93013.0166891467,206.0,7.399999999999977,0.0,0.0,0.2312499999999993,6792.034702393054,0.19780526598610026
A339,3f9b67df,5,1778294916,2026-05-09 10:48:36.000 PHT,95,862,30.0,0.23360433604336042,13.610916,120.589157,7125,761.2,8.5,209,3,-44371.31085979519,-98642.82360137037,290.0,-9.199999999999932,-1.0,-0.03333333333333333,-0.30666666666666437,6513.741002526845,0.20783144454828947
A339,3f9b67df,5,1778294949,2026-05-09 10:49:09.000 PHT,96,895,33.0,0.24254742547425473,13.555527,120.560982,7300,774.1,3.9,205,3,-47416.18041894293,-104801.80790042554,175.0,12.899999999999977,-4.0,-0.12121212121212122,0.3909090909090902,6870.727488219047,0.21840710922735831
A339,3f9b67df,5,1778294981,2026-05-09 10:49:41.000 PHT,97,927,32.0,0.25121951219512195,13.498215,120.53347,7445,790.8,5.5,205,3,-50390.4510318409,-111174.62033876983,145.0,16.699999999999932,0.0,0.0,0.5218749999999979,7032.739388431469,0.22923214830434988
